month,date,,retweets,favorites,geo,mentions,hashtags,id,permalink,text
September_2019,10/09/2019 15:29,,24,28,,,,1.17E+18,https://twitter.com/AASchapiro/status/1171400407857475584,"NSO Group—the Israeli spyware firm which helped Saudi Arabia spy on those close to Jamla Khashoggi—has brought on Tom Ridge. Before getting rich consulting for the fracking industry, Ridge helped create DHS, an agency experts call a total disaster."" https://uk.reuters.com/article/us-cyber-rights-nso/cyber-spying-firm-nso-to-follow-human-rights-guidelines-idUKKCN1VV11S …"""
September_2019,10/09/2019 11:35,,45,53,,@MailOnline,,1.17E+18,https://twitter.com/ahmednasirlaw/status/1171341484693577729,"Khashoggi's final moments, in full - Mutreb: Leave a message for your son. https://mol.im/a/7446731?ito=twitter_share_article-factbox … via @MailOnline"
September_2019,10/09/2019 11:16,,65,52,,,,1.17E+18,https://twitter.com/MailOnline/status/1171336718135549953,Jamal Khashoggi's last words revealed in full transcript https://trib.al/tNDhEI8 
September_2019,10/09/2019 11:16,,332,273,,,,1.17E+18,https://twitter.com/karolcummins/status/1171336515806347264,Audio transcripts of Jamal Khashoggi's murder revealed Turkish newspaper publishes detailed transcript of Saudi hit squad in the final moments of journalist's assassination. https://www.aljazeera.com/news/2019/09/audio-jamal-khashoggi-gruesome-murder-revealed-190909163642769.html …
September_2019,10/09/2019 09:40,,1125,1961,,@realDonaldTrump,,1.17E+18,https://twitter.com/ScottMStedman/status/1171312555962376197,"Jamal Khashoggi's last words: Do not do it, you will suffocate me."" The public demands that @realDonaldTrump sanctions the Saudi leadership.https://www.aljazeera.com/news/2019/09/audio-jamal-khashoggi-gruesome-murder-revealed-190909163642769.html …"""
September_2019,10/09/2019 09:38,,226,214,,,,1.17E+18,https://twitter.com/AJEnglish/status/1171311895506296832,Turkish newspaper reveals the audio transcripts of Jamal Khashoggi's gruesome murder to the public for the first time. The recordings details the conversations between the Saudi writer and members of the 15-man hit squad moments before his assassination https://aje.io/cmljv pic.twitter.com/BMQzVETBEb
September_2019,10/09/2019 08:31,,48,94,,,#Khashoggi,1.17E+18,https://twitter.com/aalodah/status/1171295078909915136,"When he thought he was going to be kidnapped, #Khashoggi said: “How can such a thing take place at a consulate?” He has no idea! Saudi hit squad’s gruesome conversations during Khashoggi's murder revealed - Daily Sabah https://www.dailysabah.com/investigations/2019/09/09/saudi-hit-squads-gruesome-conversations-during-khashoggis-murder-revealed …"
September_2019,10/09/2019 06:52,,35,36,,,#SaudiArabia,1.17E+18,https://twitter.com/ejmalrai/status/1171270125800054784,Going to one of #SaudiArabia diplomatic mission worldwide? Read this first: Saudi hit squad’s gruesome conversations before and during Khashoggi's murder revealed http://sabahdai.ly/biio7g 
September_2019,10/09/2019 04:38,,194,198,,,#Khashoggi,1.17E+18,https://twitter.com/AmarAmarasingam/status/1171236451503288321,Graphic content warning. This is very difficult to read. Saudi hit squad’s gruesome conversations during #Khashoggi’s murder revealed. http://sabahdai.ly/biio7g 
September_2019,10/09/2019 04:20,,161,198,,,,1.17E+18,https://twitter.com/Martamendoza718/status/1171231997131395072,Audio of Jamal Khashoggi's gruesome murder revealed | Turkey News | Al Jazeera Every time I see his name https://www.aljazeera.com/news/2019/09/audio-jamal-khashoggi-gruesome-murder-revealed-190909163642769.html …
September_2019,10/09/2019 03:30,,44,63,,,,1.17E+18,https://twitter.com/TRTWorldNow/status/1171219333390852096,Turkish media release the transcript of conversations between members of a Saudi hit squad suspected of killing journalist Jamal Khashoggi in Istanbul nearly a year ago pic.twitter.com/KN2NJ5lgXw
September_2019,10/09/2019 03:15,,35,71,,,,1.17E+18,https://twitter.com/im_PULSE/status/1171215667758075904,Never forget what was done to Jamal Khashoggi. Never let his killers be normalised. http://sabahdai.ly/biio7g 
September_2019,10/09/2019 02:15,,41,29,,,,1.17E+18,https://twitter.com/WendySiegelman/status/1171200582381637632,"Goldman Courts Saudis Over Aramco IPO After 1MDB Fallout. CEO David Solomon, the first Wall St bank chief to visit kingdom after Jamal Khashoggi's murder, has turned to int'l banking head Richard Gnodde & ex Trump adviser Dina Powell to help lead the push https://www.bloomberg.com/news/articles/2019-09-09/goldman-s-top-ranks-on-saudi-charm-offensive-after-1mdb-fallout?srnd=new-economy-forum …"
September_2019,09/09/2019 23:18,,234,254,,,,1.17E+18,https://twitter.com/AJEnglish/status/1171155924398067718,Audio recordings of Saudi journalist Jamal Khashoggi's gruesome murder revealed https://aje.io/y3zlu pic.twitter.com/7d1lOsmkao
September_2019,09/09/2019 21:26,,1964,8670,,,#filthymouthedwife,1.17E+18,https://twitter.com/Strandjunker/status/1171127868757352450,Donald Trump came down harder on Chrissy Teigen for being an American patriot than he did on Saudi crown prince MbS for slaughtering Jamal Khashoggi. Impeach the motherfucker already. #filthymouthedwife
September_2019,09/09/2019 04:20,,22,34,,,,1.17E+18,https://twitter.com/MiddleEastEye/status/1170869441325932544,"The whereabouts of Saud al-Qahtani, an important aide of Mohammed bin Salman and a man reportedly involved in the murder of Jamal Khashoggi remains a mystery | Madawi al-Rasheed http://ow.ly/acRL30puRqT "
September_2019,08/09/2019 21:51,,25,41,,,,1.17E+18,https://twitter.com/gregpinelo/status/1170771554495541248,"Entirely believable and Jared can go straight to hell: Book claims Jared Kushner dismissed Saudi journalist Jamal Khashoggi's murder: This was a terrorist"" https://buff.ly/2PWhosN pic.twitter.com/JOK85Oh7Fn"""
September_2019,08/09/2019 06:49,,35,142,,,,1.17E+18,https://twitter.com/WajahatAli/status/1170544545148428288,1. How will you confront Russia? 2. Will you support Saudi Arabia's war in Yemen? Punish them for killing Khashoggi? 3. How will you re-engage Iran? 4. Will you write love letters to Kim Jong Un? 5. Your middle east peace policy? 6. Your response to India's aggression in Kashmir? https://twitter.com/NidaKhanNY/status/1170534853101703169 …
September_2019,06/09/2019 23:12,,604,2437,,,#Khashoggi,1.17E+18,https://twitter.com/GEsfandiari/status/1170067329650188288,Not murdering journalists is a better strategy #Khashoggi https://twitter.com/business/status/1169955769531416576 …
September_2019,06/09/2019 18:50,,312,539,,,#letsnotforgetKhashoggi,1.17E+18,https://twitter.com/Makinwaves3/status/1170001275875921920,So the brutal muderer of Jamal Khashoggi by crown prince of Saudi Arabia is swept under the Rug and left there because Donald Trump says he believes the prince over all U.S. intelligence. #letsnotforgetKhashoggi
September_2019,06/09/2019 00:16,,42,85,,,#ACA #LGBTQ,1.17E+18,https://twitter.com/B52Malmet/status/1169720888721313793,"Attacking members of Congress, not funny. Using the DOJ to take down #ACA and #LGBTQ rights, not funny. Bashing the free press while using them, not funny. Sending nuclear secrets to Saudi Arabia after Jamal Khashoggi’s dismemberment, not funny. Ignoring the law, not funny. https://twitter.com/dubmtweets/status/1169635857877233666 …"
September_2019,05/09/2019 20:50,,21,68,,,,1.17E+18,https://twitter.com/LokiJulianus/status/1169669222672347136,"PROMIS is a database, Chiliad is a database. al-Qaeda"" means ""the base"" and everyone assumed it meant ""military base"" but a journalist with a distinctive name and al-Qaeda contacts (Jamal Khashoggi) wrote an article saying that it was referring to a worldwide database of jihad https://twitter.com/LokiJulianus/status/1169665095556829184 …"""
September_2019,05/09/2019 20:47,,32,155,,,,1.17E+18,https://twitter.com/paulaptlb/status/1169668274751201280,"Nikki Haley? The woman who quit days after Khashoggi's murder saying Jared Kushner is a hidden genius that nobody understands"" would absolutely sell her grandmother for higher office. No principles. So it depends how she reads her chances at the top spot."""
September_2019,05/09/2019 17:15,,29,127,,,#VigilForDemocracy #DontLookAway,1.17E+18,https://twitter.com/ad81109/status/1169615045497675776,#VigilForDemocracy #DontLookAway The death of journalist Jamal Khashoggi must not br assigned to the ash heap of history. We must seek truth and justice https://twitter.com/Fired_Soon/status/1169279435608141824 …
September_2019,05/09/2019 17:03,,130,707,,,,1.17E+18,https://twitter.com/Wolfrum/status/1169612074512723969,Debra Messing brought Presidential criticism on herself when she murdered journalist and American resident Jamal Khashoggi and then used a bone saw to dispose of his corpse.
September_2019,05/09/2019 02:56,,35,80,,,,1.17E+18,https://twitter.com/OperativeXRay/status/1169398909581414401,"Trump illegally marked up an official weather map w/Dorian's path using a sharpie, sold US nuclear secrets to the Saudis after Khashoggi's murder, & Pompeo/Trump's State Dept tried to bribe an Iranian oil tanker captain to divert his ship from Syria. It's still Wednesday, folks."
September_2019,05/09/2019 00:40,,54,55,,,#treasonberg #imperialpresidency #Romefellforless #OneVoice1pic,1.17E+18,https://twitter.com/flanbites/status/1169364737727127561,"Call it the “Treasonberg”: Trump admin sold nuclear technology to Saudi Arabia 16 days after the murder of Jamal Khashoggi, w/o informing Congress. #treasonberg #imperialpresidency #Romefellforless #OneVoice1pic.twitter.com/8uuNsgaTVL"
September_2019,04/09/2019 16:26,,69,59,,,#TrumpIsATraitor #TrumpIsEvil #TrumpIsCrazy #WednesdayWisdom,1.17E+18,https://twitter.com/johnlundin/status/1169240195155279872,Note the word 'sold' - Trump would sell his kids if there was a good profit in it for him. - 'Trump sold nuclear tech to Saudis in secret after Khashoggi killing' | The Times - https://go.shr.lc/2zQeoDy  #TrumpIsATraitor #TrumpIsEvil #TrumpIsCrazy #WednesdayWisdom
September_2019,04/09/2019 11:43,,51,41,,,,1.17E+18,https://twitter.com/OborneTweets/status/1169169011806015488,"In other news Saud al-Qahtani, former aide to Saudi Crown Prince Mohammed bin Salman (and reportedly involved in the murder of Jamal Khashoggi), has disappeared amidst fears that he has been murdered. https://www.middleeasteye.net/opinion/where-is-saud-al-qahtani-saudi-mbs …"
September_2019,04/09/2019 02:33,,1176,900,,,,1.17E+18,https://twitter.com/JillEBond/status/1169030753969217537,"The Trump administration secretly approved the transfer of nuclear technology to Saudi Arabia after the killing of Jamal Khashoggi without informing Congress."" https://www.thetimes.co.uk/article/trump-sold-nuclear-tech-to-saudis-in-secret-after-khashoggi-killing-9q39glhwc …"""
September_2019,04/09/2019 00:42,,2632,2368,,,,1.17E+18,https://twitter.com/TrueFactsStated/status/1169002710831718409,Trump sold nuclear tech to Saudis in secret after Khashoggi killing | World | The Times https://www.thetimes.co.uk/article/trump-sold-nuclear-tech-to-saudis-in-secret-after-khashoggi-killing-9q39glhwc …
September_2019,03/09/2019 13:45,,78,45,,,,1.17E+18,https://twitter.com/scnyny/status/1168837536124456961,Trump has approved the transfer of nuclear technical expertise to Saudi Arabia seven times — including twice since the Saudi-orchestrated murder of journalist Jamal Khashoggi https://www.politico.com/story/2019/06/04/trump-nuclear-expertise-transfer-saudi-arabia-khashoggi-1353179 …
September_2019,03/09/2019 03:18,,532,1649,,,,1.17E+18,https://twitter.com/TomJChicago/status/1168679648961736705,How about this PBS Special- What happened to Jamal Khashoggi? https://www.pbs.org/video/full-episode-what-happened-to-jamal-khashoggi-raapob/ …
September_2019,02/09/2019 23:12,,175,434,,,,1.17E+18,https://twitter.com/aarondmiller2/status/1168617764304633856,Next month October 2 a year will have passed since Jamal Khashoggi walked into Saudi consulate in Istanbul to a ghastly death. During that year there has been no accounting/accountability by Saudi; a willful effort to cover-up MBS’s role; and Trump Adm total support in the effort
September_2019,01/09/2019 19:18,,3572,14870,,,,1.17E+18,https://twitter.com/Strandjunker/status/1168196369414332423,Donald Trump came down harder on actress Debra Messing for being a patriot than he did on Saudi crown prince MbS for slaughtering Jamal Khashoggi. Impeach the motherfucker already.
August_2019,31/08/2019 22:10,,106,138,,,,1.17E+18,https://twitter.com/KenRoth/status/1167877368557391874,Why is the UN helping the Saudi crown prince whitewash his record by co-hosting a conference with a foundation he leads just a year after the murder of Jamal Khashoggi? https://trib.al/HxuBuXQ pic.twitter.com/7C8LoV4MTb
August_2019,29/08/2019 22:17,,35,141,,,#SabaKordafsharipic,1.17E+18,https://twitter.com/IranLionness/status/1167154225345781760,"Thank you Mrs. Ortagus for speaking out! If you ask Professor Zarif, he has 3 generic answers regarding Human rights violations 1- We have laws (endorses gender discrimination) 2-We don't arrest people for their believes 3- Khashoggi #SabaKordafsharipic.twitter.com/xJpPUJ0cWq"
August_2019,29/08/2019 19:46,,99,114,,,#Mossad #Epstein,1.17E+18,https://twitter.com/MintPressNews/status/1167116239749210112,"At the time, Khashoggi was on the payroll of #Mossad and playing banker for CIA-Contra arms deals using BCCI and (likely) the help of #Epstein.pic.twitter.com/uawmgd0Ohp"
August_2019,29/08/2019 19:42,,84,114,,,#Epstein,1.17E+18,https://twitter.com/MintPressNews/status/1167115208680255488,"After leaving Bear Stearns in 1981, #Epstein became a “financial bounty hunter” where he tracked down and hid funds for powerful people, including Saudi arms dealer Adnan Khashoggi. pic.twitter.com/ykJkaOGnxj"
August_2019,29/08/2019 02:54,,114,280,,@A_AlAthbah @MBA_AlThani_ @saifaalthani @ahjh_althani,#khashoggi #Qatarpaperspic,1.17E+18,https://twitter.com/Imamofpeace/status/1166861694880010240,Let’s make sure Canadian Intelligence also investigates the sim card story Qatar doesn’t want investigated. @A_AlAthbah @MBA_AlThani_ @saifaalthani @ahjh_althani and Mohammad al Masned know what’s going down. #khashoggi #Qatarpaperspic.twitter.com/wfAiJCM95X
August_2019,28/08/2019 17:11,,33,96,,@realDonaldTrump,,1.17E+18,https://twitter.com/AndrewFeinberg/status/1166714855447044104,ADDITIONAL CONTEXT ALERT: @realDonaldTrump has openly admired the propagandistic state-controlled media operations in Russia and North Korea and has allowed Saudi Arabia to get away with murdering Jamal Khashoggi for writing columns Crown Prince Mohammed Bin Salman didn't like.
August_2019,27/08/2019 23:06,,78,106,,@iyad_elbaghdadi,,1.17E+18,https://twitter.com/ryangrim/status/1166441793946312706,"Saud al-Qahtani is the MBS deputy who gave the final order to kill Jamal Khashoggi, over skype, saying, bring me the head of the dog."" Now @iyad_elbaghdadi is reporting Qahtani's been murdered himselfhttps://twitter.com/ryangrim/status/1166386183695413248 …"""
August_2019,27/08/2019 19:05,,77,156,,@TrueFactsStated @UROCKlive1pic,#SOSAmerica2019 #VigilForDemocracy #Khashoggi,1.17E+18,https://twitter.com/debramayberry/status/1166381320559300608,Spotted in DC: #SOSAmerica2019 #VigilForDemocracy sticker on Jamal #Khashoggi Way sign. We are still fighting for the truth. We won’t let his memory be “blown over.” @TrueFactsStated @UROCKlive1pic.twitter.com/gG1Czr4NYT
August_2019,27/08/2019 00:05,,156,193,,,#TruthNeverDies,1.17E+18,https://twitter.com/UNESCO/status/1166094418895679493,Jamal Khashoggi was a Saudi journalist. He was killed in 2018. Click here to see what the killers didn’t want him to say: https://on.unesco.org/2qDZFGW  Share his story and say it out loud: #TruthNeverDies!pic.twitter.com/p0RmYNgPLM
August_2019,26/08/2019 17:35,,629,2525,,,,1.17E+18,https://twitter.com/keith_pochick/status/1165996313701470210,Was it socialism or Antifa that chopped Jamal Khashoggi to pieces on your watch? I forget. https://twitter.com/NikkiHaley/status/1164868797729333249 …
August_2019,26/08/2019 14:35,,38,116,,@SecPompeo @davidcicilline @RepKatiePorterpic,,1.17E+18,https://twitter.com/SueGlashauser/status/1165950871991214080,Why did you resign when khashoggi 1st went missing? What is @SecPompeo involvement in the cover up? Knowing about a crime and not going to authorities is being an accomplice. This man's family deserves answers. @davidcicilline @RepKatiePorterpic.twitter.com/RBe52uPRf5
August_2019,26/08/2019 05:47,,27,158,,,,1.17E+18,https://twitter.com/altNOAA/status/1165818135909404672,Something something something Khashoggi https://twitter.com/NikkiHaley/status/1165676843372044288 …
August_2019,26/08/2019 04:03,,406,1510,,,,1.17E+18,https://twitter.com/BettyBowers/status/1165791802357628928,"American foreign policy is so stupid. CUBA / We're not talking to you because you're communist!"" CHINA / ""Hey, girl! How's that communism going?"" IRAN / ""We're not talking to you because you MIGHT do something!"" SAUDI ARABIA / ""Hey, girl! 9/11? Khashoggi? So what? Bygones!"""""
August_2019,26/08/2019 03:25,,19,112,,,,1.17E+18,https://twitter.com/karenamyatt/status/1165782166443368448,Here's what I want. I want know what you knew about Khashoggi and why you suddenly resigned. Your future political plans will be dashed until you come clean about this.
August_2019,26/08/2019 03:02,,24,162,,@NikkiHaley,,1.17E+18,https://twitter.com/KimTruthMatters/status/1165776468854493184,@NikkiHaley quit right around the time Khashoggi’s murder !
August_2019,26/08/2019 01:55,,44,114,,,,1.17E+18,https://twitter.com/UzairYounus/status/1165759713428103168,"And Pakistan gave its highest civilian award to MBS, months after the murder of Jamal Khashoggi. Morality takes a back seat when nation-states’ interest are at stake. https://twitter.com/MJibranNasir/status/1165674870467944448 …"
August_2019,26/08/2019 00:42,,70,450,,@jaredkushner,,1.17E+18,https://twitter.com/RumourNoel/status/1165741361183842305,Why DID you resign so abruptly?? Something about the murder of Khashoggi & @jaredkushner that bothered you?
August_2019,25/08/2019 17:51,,78,234,,@davidcicilline @tedlieu @RepAdamSchiffpic,,1.17E+18,https://twitter.com/SueGlashauser/status/1165637852140584961,"Which programs don't you want? Also, why did you resign when khashoggi 1st went missing? What do you know about his murder and aren't saying anything? Isn't knowing and not saying an accomplice? @davidcicilline @tedlieu @RepAdamSchiffpic.twitter.com/rlG5OiQMeH"
August_2019,25/08/2019 17:29,,129,267,,,,1.17E+18,https://twitter.com/david_hemond/status/1165632333241888768,"What do Khashoggi, Epstein, and dead children in US concentration camps have in common? A cover up and the collective shrug of mass media over crimes in plain sight."
August_2019,22/08/2019 23:30,,189,196,,,#TBThttps,1.16E+18,https://twitter.com/CREWcrew/status/1164635904755097618,"Three weeks before journalist Jamal Khashoggi's murder, the Trump Org’s business partner in Indonesia inked an agreement with a construction firm in which the Saudi government owns a large stake. Don Jr. was just in Indonesia to kick off the projects. #TBThttps://www.citizensforethics.org/trump-organization-business-partner-signed-a-deal-with-saudi-backed-fund-weeks-before-journalist-disappeared/ …"
August_2019,22/08/2019 05:36,,59,248,,,,1.16E+18,https://twitter.com/bling2019/status/1164365751219892230,Trump wants the public to forget about Jeffrey Epstein and so this Greenland buying make up story. Just like Mike Pompeo wants us to forget about Jamal Khashoggi’s murder by MBS.
August_2019,20/08/2019 16:44,,429,3865,,,,1.16E+18,https://twitter.com/itsJeffTiedrich/status/1163809118588678144,"oh yes, the failed handbag plagiarizer and her overleveraged and underqualified spouse, what a power couple. is that the field where Khashoggi's remains are"
August_2019,20/08/2019 10:50,,168,332,,@washingtonpost,#Khashoggi,1.16E+18,https://twitter.com/KarenAttiah/status/1163719851053125637,The fact that our sitting Secretary of State wants the issue of the murder of a @washingtonpost columnist and Virginia resident to “blow over” speaks to how deep the White House’s moral rot truly is. #Khashoggi https://twitter.com/Dr_Ulrichsen/status/1163653940665303040 …
August_2019,20/08/2019 06:28,,1426,2398,,,,1.16E+18,https://twitter.com/Dr_Ulrichsen/status/1163653940665303040,"On the murder of Washington Post columnist Jamal Khashoggi inside the Saudi Consulate in Istanbul, Pompeo was “struck and frustrated by how it hasn’t blown over https://www.newyorker.com/magazine/2019/08/26/mike-pompeo-the-secretary-of-trump …"""
August_2019,20/08/2019 05:45,,427,1021,,,,1.16E+18,https://twitter.com/Jkylebass/status/1163643160288997378,15 studies retracted due to fears they used Chinese prisoners' organs | New Scientist - But we should open our arms (and markets) to china even more because we need cheap t-shirts and tennis shoes! the ccp is a murderous regime 1000X worse than Khashoggi. https://www.newscientist.com/article/15-15-studies-retracted-due-to-fears-they-used-chinese-prisoners-organs/ …
August_2019,19/08/2019 09:21,,218,342,,,,1.16E+18,https://twitter.com/jennycohn1/status/1163335178262941696,18/ How a hacked phone may have led killers to Khashoggi https://www.cnn.com/2019/01/12/middleeast/khashoggi-phone-malware-intl/index.html …
August_2019,19/08/2019 09:19,,179,280,,,,1.16E+18,https://twitter.com/jennycohn1/status/1163334586270543872,"17/ Israeli Software Helped Saudis Spy on Khashoggi, Lawsuit Says https://www.nytimes.com/2018/12/02/world/middleeast/saudi-khashoggi-spyware-israel.html …"
August_2019,18/08/2019 23:07,,44,49,,,,1.16E+18,https://twitter.com/60Minutes/status/1163180691741466626,"Spyware that allows authorities to fight crime and terror has also been linked to human rights abuses and to the murder of journalist Jamal Khashoggi. Lesley Stahl sits down with the CEO of the Israeli tech company NSO Group, tonight https://cbsn.ws/31Wt8gb "
August_2019,18/08/2019 12:30,,41,79,,,,1.16E+18,https://twitter.com/TomLondon6/status/1163020292656107521,Khashoggi Epstein Are the rich and powerful immune from proper investigation and proper justice?
August_2019,18/08/2019 05:19,,48,247,,,,1.16E+18,https://twitter.com/ConserValidity/status/1162911898351931394,"YA! Just Like Russia Collusion, obstruction, Mueller report, Stormy Daniels, Creepy Porn lawyer, Cohen, Khashoggi and on and on. Does there ever come a time when low information drones realize they're getting played by Democrats/Democrat Media with nothing to offer but failure?"
August_2019,17/08/2019 20:49,,582,902,,,,1.16E+18,https://twitter.com/Imamofpeace/status/1162783568088580096,"Blessings of Bezos: Washington Post was aware that Khashoggi, an old friend of Osama bin Laden and longtime supporter of Islamic terrorism, was operating under Qatari influence and that Qatar was the region’s biggest backer of Sunni Islamic terrorism. https://wp.me/p4hgqZ-JIk "
August_2019,17/08/2019 04:07,,48,153,,@MOI_QatarEn @jaredkushner,,1.16E+18,https://twitter.com/LouiseMensch/status/1162531262013366272,"I know why Jamal Khashoggi was killed. Even though the corrupt world is a small one, this was not connected. It related to @MOI_QatarEn, and in a way to @jaredkushner pocketing bribes, but not to anything else"
August_2019,17/08/2019 03:59,,18,42,,@thespybrief @LouiseMenschhttps,,1.16E+18,https://twitter.com/911CORLEBRA777/status/1162529349792231424,"This story by New Statesman America mentioning Robert Maxwell, Adnan Khashoggi et al is interesting indeed. WARNING ; This far left publication has supported regimes like the Soviets in the 20's & is a disinformation vector @thespybrief @LouiseMenschhttps://webcache.googleusercontent.com/search?q=cache:28zMyjBuWfkJ:https://www.newstatesman.com/blogs/the-staggers/2011/04/promis-government-inslaw+&cd=10&hl=en&ct=clnk&gl=ca&client=firefox-b-d …"
August_2019,17/08/2019 01:12,,72,750,,@FBI,,1.16E+18,https://twitter.com/treasonstickers/status/1162487396530675712,Is that where Jared buried Khashoggi? @FBI please dig in this area
August_2019,17/08/2019 00:32,,37,224,,,,1.16E+18,https://twitter.com/SueGlashauser/status/1162477203298406400,She also resigned when khashoggi 1st went missing. What does she know about his murder and isn't talking?
August_2019,16/08/2019 15:48,,41,42,,,,1.16E+18,https://twitter.com/YuH8TM3/status/1162345284485165057,Rep. Rashida Tlaib gets Israeli minister's OK to enter West Bank. But will she come back? This is the most interesting question.....I need more popcorn.... Or will she end up like Jamal Khashoggi? https://www.foxnews.com/politics/israels-interior-minister-will-allow-rashida-tlaib-to-visit-country-to-see-grandmother-report …
August_2019,16/08/2019 15:41,,90,87,,,,1.16E+18,https://twitter.com/GeorgWebb/status/1162343629194764288,"Slowing people are realizing Epstein flew for Khashoggi in Iran/Contra. Oct 23rd, 2018 Epstein Flew Mujahadeen For Khashoggi's Barrick Gold, Deripaska Is Drug Runner Now https://www.youtube.com/watch?v=Edn9itPTL84 …"
August_2019,16/08/2019 03:35,,535,1364,,,,1.16E+18,https://twitter.com/HeathMayo/status/1162160853497589760,"Trump, just now: As long as I'm president, we will never bow to a foreign nation."" Nations Trump has bowed to as president: - Russia, on election meddling - North Korea, on missile tests - China, on Hong Kong crackdown - Saudi Arabia, on the brutal murder of Khashoggi"""
August_2019,16/08/2019 01:21,,29,49,,,,1.16E+18,https://twitter.com/TroyAle52891286/status/1162127114230882305,Khashoggi was an arms dealer for the Mu*slim Brother*hood who wants to destroy America genius. pic.twitter.com/uf7aXEvtId
August_2019,15/08/2019 19:53,,148,444,,,,1.16E+18,https://twitter.com/AdamParkhomenko/status/1162044568197640192,"Russia (2016), North Korea (Otto Warmbier), Saudi Arabia (Jamal Khashoggi) and now Israel. Trump has a clear and obvious pattern of selling out Americans in a heartbeat if he thinks it will help him personally. Thank goodness for strongly worded statements."
August_2019,15/08/2019 16:39,,370,867,,@IChotinerhttps,,1.16E+18,https://twitter.com/maggieNYT/status/1161995777729847298,"I had to get psychological counselling. In the second and third months, when literally the ship came to sit on the land, and I realized that I had lost Jamal in such a brutal way, I sank into a huge depression."" Khashoggi's fiancee speaks to @IChotinerhttps://www.newyorker.com/news/q-and-a/jamal-khashoggis-fiancee-speaks-about-mourning-and-freedom …"""
August_2019,13/08/2019 02:38,,24,103,,,,1.16E+18,https://twitter.com/wideofthepost/status/1161059292771958785,"Comparing the most vocal leader to speak out on behalf of Jamal Khashoggi to an authoritarian ally of the regime that had him assassinated and keeps calling the press the enemy of the people,"" over a half-joking line about Amazon and Jeff Bezos' tax rate, is a hell of a stretch. https://twitter.com/jeffzeleny/status/1161038562273484801 …"""
August_2019,13/08/2019 02:33,,76,358,,,,1.16E+18,https://twitter.com/page88/status/1161058212835221504,"I think I could understand everything in this world if I just first understood how a man who tells you how much yoga he's been doing & THEN boasts about his friendship with the psycho oligarch who had Khashoggi dismembered could be described as undeniably charismatic."" pic.twitter.com/JtRHkEvhB8"""
August_2019,13/08/2019 01:01,,105,138,,,,1.16E+18,https://twitter.com/CREWcrew/status/1161035115788754944,"Three weeks before journalist Jamal Khashoggi's murder after entering the Saudi general consul in Istanbul, the Trump Org’s business partner in Indonesia inked an agreement with a construction firm in which the Saudi government owns a large stake. 3/ https://www.citizensforethics.org/trump-organization-business-partner-signed-a-deal-with-saudi-backed-fund-weeks-before-journalist-disappeared/ …"
August_2019,13/08/2019 00:26,,146,898,,,#EpsteinCoverUp,1.16E+18,https://twitter.com/fosterthepeople/status/1161026079403806720,it’s terrifying how brazen our government has become with their actions to mislead the public and make unwanted stories disappear. i guess it doesn’t surprise me considering their response to the murder of Jamal Khashoggi. Epstein held the key to bring it down. #EpsteinCoverUp
August_2019,12/08/2019 19:05,,250,732,,,,1.16E+18,https://twitter.com/B52Malmet/status/1160945320051843072,Some mysteries will remain unsolved in our lifetime. What is in Donald Trump’s tax returns? What really happened to Jeffrey Epstein? Crown Prince Bone Saw will never be held accountable for the brutal murder of journalist Jamal Khashoggi. Is there a body double for Melania?
August_2019,12/08/2019 10:52,,413,830,,,#Khashoggi #Epstein,1.16E+18,https://twitter.com/TomLondon6/status/1160821303957426176,"So people forgotten #Khashoggi already? How soon before they forget #Epstein? And the allegations of child rape against Trump, Clinton, Andrew? Is there impunity for the powerful? If only MSM bravely and fearlessly did its job of holding powerful to account"
August_2019,12/08/2019 04:02,,28,96,,@cmcgrath_photo,#WPPh2019,1.16E+18,https://twitter.com/WorldPressPhoto/status/1160718052125827073,"Photo of the Day | A man tries to hold back the press at the Saudi Arabian Consulate in Istanbul, amid international backlash to the disappearance of journalist Jamal Khashoggi. By Chris McGrath ( @cmcgrath_photo), awarded in the #WPPh2019 Photo Contest: http://bit.ly/31sqiiL pic.twitter.com/3G458bCh7I"
August_2019,12/08/2019 01:29,,80,366,,,,1.16E+18,https://twitter.com/Gdad1/status/1160679628224286721,"Many incredible are certainly happening, oh Dunning-Kruger Poster Child! ? Otto Warmbier happened & you did nothing ? Jamal Khashoggi happened & you did nothing ? Russia gamed our election bringing us you ? You're kidnapping children and keeping them in cages..."
August_2019,11/08/2019 21:27,,37,58,,,,1.16E+18,https://twitter.com/thephiliptucker/status/1160618763689046016,Federal Judge Orders Release Of Khashoggi Records By U.S. Government https://n.pr/2KtNh62 
August_2019,11/08/2019 20:43,,1186,2851,,,#TrumpsBodyCount,1.16E+18,https://twitter.com/dylanmsmitty/status/1160607647982411777,Puerto Rico. Immigrants. Kids in cages. Jamal Khashoggi. White supremacist terrorists. School shootings. Police killing minorities. Every single thing listed above has been enabled and okayed by a racist man named Donald Fucking Trump. #TrumpsBodyCount
August_2019,11/08/2019 17:23,,27,51,,,,1.16E+18,https://twitter.com/david_hemond/status/1160557299397779456,"Trump’s modus operandi is calculated audacity - brazenly doing unthinkable. Yes his campaign colluded with Russia; yes he covered it up. Yes, he knew abt Khashoggi; has nuke deal wth Saudis, trashed NATO. Yes, he “partied” wth Epstein, yes they packed court. Yes, conman, mob. So? https://twitter.com/co_rapunzel4/status/1160552580826767360 …"
